Price,Adj Close,Close,High,Low,Open,Volume
Ticker,ITSA4.SA,ITSA4.SA,ITSA4.SA,ITSA4.SA,ITSA4.SA,ITSA4.SA
Date,,,,,,
2021-06-28,5.7741289138793945,8.67117977142334,8.762777328491211,8.564316749572754,8.762777328491211,76021330
2021-06-29,5.743630409240723,8.625381469726562,8.663546562194824,8.549051284790039,8.640647888183594,32835625
2021-06-30,5.66738748550415,8.510885238647461,8.617748260498047,8.510885238647461,8.556683540344238,36394869
2021-07-01,5.677554607391357,8.526150703430176,8.533783912658691,8.434554100036621,8.510885238647461,34110340
2021-07-02,5.7080512046813965,8.57194995880127,8.617748260498047,8.4727201461792,8.5948486328125,32558018
2021-07-05,5.631807804107666,8.457453727722168,8.526150703430176,8.449821472167969,8.503252029418945,15571300
2021-07-06,5.611477375030518,8.426920890808105,8.4727201461792,8.39638900756836,8.434554100036621,35662269
2021-07-07,5.7080512046813965,8.57194995880127,8.579583168029785,8.434554100036621,8.49561882019043,27630650
2021-07-08,5.677554607391357,8.526150703430176,8.602481842041016,8.404022216796875,8.449821472167969,90682513
2021-07-12,5.784293174743652,8.686446189880371,8.694079399108887,8.518518447875977,8.564316749572754,32066997
2021-07-13,5.763964653015137,8.655914306640625,8.701711654663086,8.526150703430176,8.610115051269531,43994552
2021-07-14,5.7741289138793945,8.67117977142334,8.884905815124512,8.655914306640625,8.762777328491211,42277945
2021-07-15,5.728382587432861,8.602481842041016,8.724611282348633,8.526150703430176,8.663546562194824,25717137
2021-07-16,5.647058010101318,8.480353355407715,8.633013725280762,8.449821472167969,8.610115051269531,27120633
2021-07-19,5.601311206817627,8.41165542602539,8.449821472167969,8.327691078186035,8.388755798339844,22416766
2021-07-20,5.66738748550415,8.510885238647461,8.533783912658691,8.33532428741455,8.373490333557129,22978400
2021-07-21,5.702966690063477,8.564316749572754,8.564316749572754,8.4727201461792,8.503252029418945,15350812
2021-07-22,5.636892795562744,8.465086936950684,8.549051284790039,8.41928768157959,8.533783912658691,12172934
2021-07-23,5.631807804107666,8.457453727722168,8.503252029418945,8.39638900756836,8.449821472167969,16407266
